t4_x,t4_y,t8_x,t8_y,t12_x,t12_y,t16_x,t16_y,t20_x,t20_y,d_4_8,d_8_12,d_12_16,d_16_20,d_4_20,curl_thumb,curl_index,curl_middle,curl_ring,curl_pinky,spread_angle,Label
-0.44322056605385807,-0.8299800472445512,-0.03432914834154471,-2.011234376177698,-0.5852815920282647,-2.022514130082304,-0.440113943146065,-0.7581572150277848,-0.44300161568757784,-0.5186424478335936,1.2500215922543434,0.5510678978606146,1.2726633706240496,0.23953217394912651,0.31133767640014404,34.500941009370216,14.088856967849422,4.970938157835748,165.83567784872858,176.26489558271422,35.382819301686304,1
-0.6072853468501018,-0.8889087952204598,-0.2866513580894625,-2.273697818131466,-1.0663202843428787,-1.981865488225373,-0.5781885645460506,-0.7815286212549559,-0.5429808680905857,-0.4868846525214457,1.421424212796228,0.8324960920890702,1.2957936448679497,0.2967400380817087,0.4071344707850348,28.65006418525678,10.546036097730116,4.635553165616871,165.3855232188671,143.355829393346,45.800612111790095,1
-0.3108356778410265,-0.961483594019878,0.17670601297130004,-1.9976225081941577,-0.38966014917605574,-2.1428003779881934,-0.4670736356914365,-0.749725083718271,-0.49552331639421754,-0.5352513691485348,1.145111675665914,0.5846770420526693,1.3952245781234283,0.2163523944250002,0.46452495449989495,28.13428724389732,10.838007000165693,5.759369542897012,137.86381911949402,141.224012812865,32.585088945255755,1
-0.7121536242758817,-0.8056122788050252,0.055875426737578636,-2.0920425846860415,-0.5101352971733079,-2.1854948364594184,-0.5750777374932249,-0.700880268484309,-0.5572206888002147,-0.5251246227003388,1.4982561713838396,0.5736736554380377,1.4860342983924115,0.1766604687330047,0.32043336237384523,39.01574227972577,12.323888502297601,5.15818670919946,132.00871710125773,149.57547907232097,31.898141459432342,1
0.3464830368641663,-0.9317271144477977,-0.4522308101150858,-1.8583095639403042,0.1256645148822294,-1.918294009982328,0.1924521371163765,-0.6043002999421844,0.24778880529955813,-0.5141866601968114,1.223314695842378,0.5810001208439814,1.315689954551889,0.10574788373189516,0.42904613071352654,5.054790183222201,4.6048084305692205,4.71719714085546,145.7312270919047,148.60176103622325,27.544962182436155,1
0.3876886173767169,-1.0234070699342073,-0.23426903092231777,-1.8827677412325792,0.37243507900557327,-1.9176963869190324,0.23934715857515165,-0.6388124681211703,0.25094062505831355,-0.42255396691704916,1.0608167040785388,0.6077087191186945,1.2857902131857557,0.21656903704857966,0.6162178712180146,14.130675497564832,3.1569464489403263,4.8843749109215535,172.00084497408008,169.81906793179746,33.97483367451117,1
0.3349031464031386,-1.0850936856440276,-0.27669067535880776,-1.7795495853853491,0.3630050187916335,-1.9646750724234703,0.16865670620068648,-0.7122220418334017,0.18263378271954567,-0.43764799209380645,0.9253734378632832,0.665944462448421,1.267442251323979,0.2749295681777712,0.6651104308408742,22.699452282026943,7.7464059730647294,3.679167124007753,170.13630716607315,142.6357730420181,32.87672129940914,1
0.3192323209735646,-0.844841965018588,-0.7332493105998382,-1.57600713009814,-0.24636556318029565,-1.9636200030627935,0.23536388319084442,-0.721560988924955,0.2553574527801721,-0.5821661212011716,1.281530367734304,0.6223339318960598,1.3322063857008435,0.14082141872831122,0.27033053418346026,0.8431446860946124,5.719561699286787,3.574155288132571,146.83839140201488,145.6886481866613,28.933066972312428,1
-0.7486880509948344,-0.7569775451607906,0.011954071841148356,-1.9600003945488884,-0.5275559302662306,-2.00818036622636,-0.5390992896505937,-0.5664310822092989,-0.44862051715364487,-0.3822664589709323,1.4233202082392733,0.5416570428276052,1.4417954942049116,0.20519019646436368,0.48005095873158804,24.11771235110316,12.450458080926872,9.650549407117365,108.8731622498247,110.19581037396067,24.152178110866963,1
-0.775922431434444,-0.8102752910915558,0.05803770198544463,-2.1509374828541623,-0.2981918168235294,-2.1592013476299883,-0.5374896880765405,-0.6260793671132681,-0.4296012486241343,-0.35333978773711705,1.5788808113836315,0.35632535909180857,1.5516850448237662,0.2933032449969746,0.5733484245107038,14.2885863106498,10.532564733832972,8.755171605480294,106.95086202842162,119.76798227957084,10.6241616588343,1
-0.02976319300119679,-0.9991455100354563,-1.3020219296677813,-1.1728919768903192,-0.8896505834818902,-1.8482873368391768,-0.07679304463088485,-0.8624150329401062,-0.012655809236713491,-0.6750864358972312,1.2840678049733205,0.7913336966132625,1.2777642889289773,0.1980040106514492,0.324510317417781,7.247434737739466,6.505144213771159,10.398084494995087,143.49817891617025,149.85229394293165,30.0406193077462,1
-0.1948907057457699,-0.526963980537859,-1.2479309152903484,-1.488781825391702,-0.5883373459631491,-2.1949100805758364,-0.14813783328451016,-0.631110800988342,-0.012629099998525038,-0.3475328292239782,1.4261792487611722,0.966271591979804,1.624574959120347,0.3142913980158582,0.2557632322899226,5.559604972348864,0.2750589482926414,0.12269442653135296,176.7500035971619,28.996152296264537,42.37044954118266,1
0.1378137360757484,-0.6593097970499173,-0.7542365821026561,-1.8956287097474998,0.019834237842001518,-2.2078428183620007,0.2282688725800402,-0.7762300758858026,0.18989149241789083,-0.4696281800251529,1.5245452515605842,0.8346635752851217,1.4467066189724165,0.30899441071555783,0.19670080971557022,1.6525364585474582,1.3355163782609725,1.0172442026393411,155.67902990260382,159.37997796153843,37.8693183627269,1
0.29750578306426456,-0.6162819532763932,-0.10406640403854883,-2.1449874863124827,0.7755898382696461,-1.9059958153246797,0.3839509393907438,-0.6123150320420162,0.2076067392447293,-0.3059832574354296,1.5805697796015497,0.9115438132274916,1.3516623084742447,0.35346348193096017,0.3230590019180236,1.1991826849159601,2.5512511826801445,6.529799348917014,154.73003165045117,148.6327039819424,38.5957523213575,1
0.31330983035124155,-0.4744306496240583,0.8134565649048354,-2.15505758367847,1.594356684398437,-1.2865902807279077,0.39190356442346924,-0.3634209902301839,0.17801139461021284,-0.1337805764974695,1.7534690323908644,1.1679214241203664,1.51596010655149,0.3138225293486036,0.3665353175822482,14.345700480968405,5.693858371804866,6.549336412981087,173.29316374301393,28.532495658920364,51.27675984740881,1
0.22467783109581554,-0.6727507634289444,0.6719492405145031,-2.0960018454588605,1.3870594088136439,-1.4071161728811847,0.2847055570370215,-0.5629025427720027,0.1583387077565334,-0.2951491770507013,1.4918764547316599,0.9929481470286462,1.3884814250788085,0.2960750672585629,0.38338471190279644,23.89308423332249,6.761967323227803,8.08664504490481,159.38247799332424,51.38684003580319,47.96703329748493,1
-0.09789585729819406,-0.29525317339157625,-0.403185740594346,-2.255126116917856,0.6411037771120311,-2.043040906536854,0.0386892244809732,-0.2043262499364121,0.14227423675747486,-0.12048266966444282,1.9835079701401108,1.0656081518333893,1.9348836868450152,0.13326515193832617,0.29702929662197436,1.0854729861752328,3.695966320810575,4.6447810799428,89.98911517541043,63.29069961268156,40.353618393106174,1
-0.016618993459701224,-0.5429706127836719,-0.46554967223990873,-2.0097995070910026,0.2829205382974451,-2.0864972838082974,-0.034932981431967346,-0.4885915929383049,0.05096438162715452,-0.3605818084737639,1.53399014322939,0.7523896630172472,1.6292125266272304,0.1541585609013292,0.19450755390402844,14.234741851187513,0.288207528303796,2.652454889052657,166.34136706819302,34.02327081558036,35.783338999809025,1
-0.022360830709022488,-0.6620203338060147,-0.5064799521712534,-1.9746295598893517,0.19490128574633084,-2.1190554983376924,-0.014610138256626213,-0.6116574296372855,0.047447681193861016,-0.4520549880930511,1.3990404941117536,0.7160967061783532,1.5218882923228838,0.17124284598729966,0.22126607226246714,4.927349906251339,0.17175927305899438,0.37267326366024006,167.64711541244657,126.34565940332938,34.11306076933164,1
0.27542886693764146,-0.7890835271859301,-0.45029941367786136,-1.9389273052989782,0.32347536483393,-2.0579272189384885,0.1265308329650936,-0.6899094739165036,0.16002354762527757,-0.5268137045607255,1.3597140329313449,0.7828718843509344,1.3821214488343896,0.16649922497435735,0.28653768964212184,2.3450167869893748,0.024662406842639484,0.30275470960794726,171.61884752176024,175.24213891471328,31.291566735153584,1
-0.17817148840864314,-0.84206632617389,-1.943792466419653,-0.23658201022025557,-1.695960263928745,-1.7444053565342257,-0.25858186950988027,-0.6048965965107995,-0.10607219245633362,-0.5874697920980794,1.8665553018484065,1.5280549873224305,1.8342673913342842,0.1535021013114032,0.26460858572660506,0.9331306741343642,3.760394264359389,1.1808046506134597,150.31811815600844,140.18833599808795,50.020500866830325,1
-0.7935256853256539,-0.8433041468724232,-1.9348745579539641,0.29281597726217495,-1.845015732808559,-0.8245917010690045,-0.5601047994622125,-0.4754097423052417,-0.41628111947106144,-0.5408232893084695,1.6104180157690517,1.121014954427455,1.3315119777752948,0.1580005792955852,0.4835371047390726,4.179730580871276,3.5741896597054392,5.120545056794688,159.71817288086874,168.850423600849,51.630775469171255,1
-0.770304394952634,-0.600090676065215,-1.8929274813064527,0.5160525355157691,-1.9348316079988694,-0.6688851347439466,-0.6569363535827115,-0.41158899843176744,-0.4348435010231598,-0.43270873893392964,1.583053461754494,1.1856783873523111,1.303540403294241,0.22309477492069926,0.3749009525645188,4.346487187027778,0.8853336063769648,3.838852429577687,167.25453401593558,168.8362179700819,53.47825886436254,1
-0.1746889469590989,-0.6390816742654853,-1.3779904136028174,-1.378591158351402,-0.540976122166625,-2.1710090761649954,-0.19263908646913486,-0.5457092687559962,-0.05250817384876671,-0.32574278637884896,1.4123769669178063,1.1526140206246245,1.6622088179293975,0.26081013408453496,0.3363174095699962,9.41403904111504,4.17573760097368,5.933331237373884,171.51579107549492,87.26624294514339,37.70772158911053,1
-0.4713548176807916,-0.8349394402846259,0.0897969404558461,-1.9959693574755855,-0.7765125053828595,-1.9749168368221495,-0.4050808537306628,-0.7063443880966195,-0.4358554034145382,-0.49929239973482653,1.2895277291598992,0.8665652108036813,1.321831127457122,0.20932653628438358,0.3375191020417744,21.690379937035907,6.5854159798665215,1.3755162405891197,168.30634384103885,169.50453005598078,39.85839170928036,1
-0.3119055717421348,-1.1119309093039562,0.3477507931971209,-2.17701480695811,-0.6560789161016483,-2.114328849489127,-0.2244199388245876,-1.0081602186834875,-0.24382152888346414,-0.780938591951868,1.2528169175290682,1.0057850737283063,1.1874083174891026,0.22804843641510922,0.3379221079451399,15.38195313002417,4.000580112940906,4.372122342541776,149.93227673307464,131.02070928123882,35.89751503663608,1
0.28904298739358486,-0.7971436298755125,-0.342298336323843,-1.9927258549209697,0.4727838132059488,-1.964966111128473,0.15830720072352816,-0.6101205497613602,0.22551358659416257,-0.49533155760709036,1.3520387286900921,0.8155547276900127,1.39086377296793,0.13301582996615716,0.30842586099886776,3.8792461951460604,0.9050916155484378,3.2164111552797507,166.8948530219028,177.56973343064178,33.442278896757976,1
-0.5480099987378132,-0.39756288092417463,-1.6600562146137428,-0.7377287759584912,-1.2039725504954826,-1.780438015669944,-0.4514317984711039,-0.28079264962656825,-0.3062596911976499,-0.186519017215676,1.1629099803460592,1.1380926444078152,1.6778718089749252,0.17309667385065278,0.32090921396054506,11.560592043999392,2.4356143726544905,6.940962844272021,78.09422267367252,25.377250796366848,43.79455094451506,1
-0.8277636978605092,-0.7762042416630803,-1.920248873511587,0.27794449835278995,-1.857011831594038,-0.9067212969650621,-0.5716235961083235,-0.44212529366936487,-0.39249238991587093,-0.49890430079050635,1.5181414377766036,1.1863523802254374,1.3667744372073303,0.187914461076378,0.5160972473553498,0.5624115613438551,1.9605632072766963,3.851195006776027,166.05800514138778,172.57703990453484,53.42780127795623,1
-0.021495516851538467,-0.6894961325186627,-0.4162329805302634,-2.015565562264974,0.468433516637875,-2.0162395300919465,-0.007613816377732015,-0.5756635174704001,0.021251773223255156,-0.36837074711071355,1.3835742834192966,0.8846667538934508,1.5171948824761656,0.2092928926323261,0.32395808982357954,5.527076221994591,5.056961923364905,4.882288250704737,179.50714723154235,137.85946193455985,32.27336317724637,1
-0.2689076940353989,-1.0179441409205592,0.5929136842122251,-2.0183147925407434,-0.20379411791025423,-2.3505325569091213,-0.320247158989829,-0.9230309688339536,-0.3909436232842533,-0.7378710408383149,1.3204080917002994,0.8631986821843247,1.432243727419955,0.198197348617692,0.3055056618416592,27.304525980837628,10.494010597396532,3.6574649932546754,165.10719175782046,175.35325457005757,37.18879979562787,1
0.13133347326975456,-0.55907021084357,-0.5314984343230926,-2.059589853127268,0.4352768719539271,-2.177712506717446,0.07756897659025523,-0.4717858479881451,0.1721126062443904,-0.34694696134480224,1.6403979195921852,0.9739648115400322,1.7430263059887603,0.15659899593077753,0.21600743196491992,1.6156579970081748,0.9321773777080455,1.6187625407038475,152.48954506748706,130.16821743570821,38.61498145899108,1
-0.8132836042341282,-0.03727256694963835,-1.6310492583203102,1.3720271232277104,-1.9978590560019573,0.36011108886612303,-0.5986362084678201,0.03433320434203039,-0.5223179680706357,-0.1263017484629682,1.6293760406170739,1.0763472898062838,1.4366474192043546,0.1778428010350336,0.3042814430571791,13.348580505756772,1.879764947923488,4.092224768165609,163.08122513817335,139.2319650636754,57.0279951681281,1
-0.5936198852337522,-0.5900862382484275,-1.880453691526089,-0.4888073996829135,-1.5666724008894166,-1.5772214275341372,-0.4368321035878999,-0.27179670110289766,-0.2682260000366783,-0.305889157386106,1.2908131732198904,1.132741715651428,1.726462514445204,0.172018352887556,0.43202912088690437,14.494066327700702,1.1528313823691811,2.09868814480192,131.3377405616189,39.36369276166686,47.82701751108103,1
-0.039807702795471175,-0.6316550427901223,-0.3584239749252595,-2.052388796218997,0.3710365400613659,-2.063048098477857,-0.0601927219023933,-0.4951057760454794,0.024278591561298205,-0.3644398350266878,1.4560222275082142,0.7295383907987285,1.6261616779547006,0.15559238715505186,0.27479268619167785,25.27435834363593,3.9309147303013248,1.3862531865749947,74.97396201405162,15.874023462814197,38.71357667818124,1
0.19192423731712954,-0.722234765173033,1.134487999571593,-1.877798830427022,1.6315608649676525,-1.0170664523717516,0.11599069064180635,-0.5620892911578657,0.07611240374507756,-0.3351593396588458,1.491225923467539,0.9939525442121117,1.5823897024855544,0.2304072061658778,0.40402941208816684,91.71118131331612,5.736953555916951,12.501196376067817,54.08750607714941,24.612038042960094,51.79495614605587,1
-0.17467606568352198,-0.8896306270453919,-0.7090563704568025,-1.7430358301531317,0.06917649540052669,-2.0717257722847715,-0.14271288704927415,-0.580700325908091,-0.08373085493502838,-0.4426482255419168,1.0069075185045282,0.8447978879939346,1.5060059734734579,0.15012415704288948,0.4561406566092324,9.77412583166732,1.147019144504542,3.5429249162693055,149.97828949148806,109.41979444897747,34.65594857146588,1
0.03662482093729135,-0.7318984553837831,0.32697808203961615,-2.168035500769783,1.1461475791613107,-1.6980457229410506,0.028364400778309717,-0.5436329387538942,0.043160659081687626,-0.3314880365529559,1.465194399853748,0.9444199575814306,1.6068939324581277,0.21266026612798627,0.4004637570224404,43.80975638986114,6.25136448816326,8.421160117050299,79.04769187044118,39.112746874474134,40.462307039349795,1
-0.7217124224395318,-0.6642049995742908,-1.900823767422914,0.07024845497070634,-1.7518962971003897,-1.3861976112182595,-0.4722890623011623,-0.363916602318068,-0.31198176537988104,-0.34146179972898694,1.3891455793982144,1.4640404827510678,1.6378196288079219,0.16187231883655226,0.5215768250036795,3.828273390457538,5.1848863857007705,5.528561285527166,166.76803914856924,174.25983949504422,51.95187074648536,1
-0.06730704245993444,-0.6383963999676772,-0.2565335033687519,-2.0464724792740663,0.5026460566319866,-1.9781113464653293,-0.08636583563996453,-0.4626529991363895,-0.01110858287075329,-0.32083391429608443,1.4207339295670138,0.7622511717287214,1.6258994469913404,0.16055001376303463,0.32249682039691085,25.35935043480794,4.421133599726822,4.510705018706734,65.85625910392237,11.313629684811298,38.66565063923756,1
-0.15002068448204578,-1.2084312780761048,-0.19438563491964994,-0.8917218707644848,-0.04752629087423353,-0.8450358863786008,0.08472545689972265,-0.7182541852484315,0.22943609638641352,-0.6619105034350834,0.31980165338379457,0.15410142138062513,0.18320514329768608,0.15529256151191156,0.6653363101930302,45.381792213816986,175.99126438460368,169.5589619331292,161.29737687611902,145.56639791636744,34.706986092497566,2
-0.03569761985349731,-1.2047469368512778,-0.1622849022089347,-0.9174351829087868,-0.02091739824322753,-0.8579424211626474,0.12292858881206814,-0.7248893391170625,0.28260689665375455,-0.622482590286787,0.3139623926645446,0.153375877756827,0.1959458870038905,0.18969529303905122,0.6635883773161558,36.90084964573607,178.00907322896535,171.35363666725453,164.23790449140515,150.7767909348192,36.4189903302591,2
-0.009003248561514148,-1.2550736530842994,-0.11807889367605855,-0.9171924318944261,0.01590532086412646,-0.8700374279533349,0.14953948594803565,-0.7344853788383829,0.2984351623433228,-0.6317828619485506,0.35505100477243284,0.14204000895041738,0.19034822851010685,0.18088042852867295,0.6949890551759207,23.068845527821242,178.77716131955196,171.1859584789209,162.84515307861523,147.07109502501964,36.616365533734296,2
-0.3522776536510873,-1.0544539030965776,-0.3814705643010314,-0.8256919463660641,-0.22573443931220027,-0.8080075705381313,-0.06477232430350578,-0.7447083826213592,0.10058118231889483,-0.7164030478764006,0.23061712616236665,0.1567369700324732,0.17296123744641465,0.16775867824750063,0.565119019350066,50.7059430932956,177.49059379336296,167.64690980915327,160.36860040223286,144.46487050805504,34.95829503690557,2
-0.4404737815256149,-1.0261267623278092,-0.3830577448195144,-0.7707260764825037,-0.2379218294913789,-0.7527331325621414,-0.0890423362423719,-0.7026863694359601,0.058047160200172455,-0.7059553956874385,0.2617749254632474,0.14624698270069372,0.157066170799091,0.1471258185919593,0.5924802387890491,59.94600618102621,167.38217302603962,155.69204190848677,145.81851695919724,129.97404266835954,32.13156030802779,2
-0.6938698028970172,-0.8248598683920033,-0.5888082018710641,-0.626258061219856,-0.44444472532232054,-0.671790927988294,-0.265860664847258,-0.683949299319646,-0.11652586797283364,-0.7461693542983634,0.22467892162412412,0.1513738924563676,0.17899746548259232,0.16177829520389997,0.5826819168311826,57.36350844335863,157.99129166345176,148.67991558319818,138.73274101421342,126.05858393577748,34.42425008713526,2
-1.0956664209678366,-0.3943986543387533,-0.8498801795566981,-0.19179321241792424,-0.7280790235682413,-0.3538537934180008,-0.5454816736354177,-0.4784138874112544,-0.4172999908897659,-0.6683565926308394,0.31852761507120364,0.2027292616131346,0.22103621698286963,0.22914793269336092,0.7315968598962932,59.62988057934402,160.7553875235895,149.0049013320118,134.0905969366231,117.49131571399715,44.23891383925777,2
-1.2114406015020307,-0.24090807367515338,-0.8829459852991391,-0.024261308517762755,-0.7375543199693694,-0.20559938990013643,-0.5699304942777953,-0.38534784640523095,-0.4981912600292908,-0.6064278673482555,0.3935029018030827,0.23242684033218744,0.24577887328947348,0.2324282542866292,0.8014545169116737,55.836137657953934,147.2542959673975,142.62876466803178,135.32704927817792,122.93319046260864,45.75842819751867,2
-0.5659358106457403,-0.9370356846426084,-0.49055232657788245,-0.706177799627204,-0.34666712084526247,-0.7081421440905409,-0.177791835540636,-0.6757940107884418,-0.02922878657385936,-0.6977094642439209,0.24285393293911198,0.1438986138845299,0.17194552542840236,0.15017079149576373,0.5876491040224733,55.25815759050158,163.77000881449928,153.08853058234152,140.13671526753578,124.62273053625255,32.449172322105454,2
-0.34406129684580083,-1.0747488793521496,-0.3587473454165903,-0.8480400509762226,-0.20691340196012029,-0.7799212983650368,-0.030503062337120055,-0.7161920577701677,0.13025171773815586,-0.6638844264355823,0.22718400666906352,0.1664142747568443,0.1875687181613741,0.1690508432776519,0.627520863775979,47.68279082675659,174.8271160266795,163.02472790707122,154.57371182396056,135.53273045447972,36.1962928510944,2
-0.2750384773334611,-1.1911723471893658,-0.355678058003929,-0.8876100771704802,-0.2150996597921212,-0.8315506971272906,-0.050160537079337666,-0.7263273141700359,0.11821006673021979,-0.6954741481974548,0.31409042288762595,0.15134378128824577,0.195644766150878,0.1711741162609774,0.6327409595498216,39.58241845462868,177.07794955835993,174.97684448658697,170.80203789231888,157.27595282433484,35.39565964989491,2
0.44467187717797485,-1.2469972072357778,0.3310260438549826,-1.0632019048116972,0.13972915129103075,-1.0329720649547267,-0.06543742517309989,-0.9547581492197668,-0.2416075627885183,-0.8683765769463715,0.21609277781739164,0.19367071105978365,0.21956944394110803,0.19620829089480207,0.7837940108226591,25.67445885321135,157.2366479982557,165.043468809737,172.89724327152948,170.91572237498104,43.40282954080338,2
0.323131821426685,-1.156708091783051,0.3679841675565216,-1.1064907704891311,0.1957532054081263,-1.039713298662718,-0.0083010103930575,-0.9501737612923312,-0.19163642902701516,-0.8699224418503978,0.06733136201865698,0.18472340151179917,0.22283503256610926,0.2001303325282296,0.5892642536947729,29.739888340319578,160.98487522598037,175.91006213147057,171.589683622219,153.92623541390228,44.060123673136694,2
0.057923915093799065,-0.9761053445349308,0.0943716873347893,-0.949913203941358,-0.05980857842793686,-0.8723532240653625,-0.19735292519454775,-0.7435554168967664,-0.33179978735547233,-0.6472556721736448,0.04488282890153629,0.1725894111150209,0.18843386760052605,0.1653771434589951,0.5099281040135888,49.501926877792805,135.7364709781324,135.31740228815605,137.2480514297644,156.7957263305063,39.11421538764044,2
0.05209146775809666,-0.8689871194428108,0.1768811833414693,-0.814159505808764,0.023491073755291674,-0.7527860438370855,-0.12481443810069932,-0.6740124246705764,-0.26890176408372496,-0.6081645616463652,0.13630311930467093,0.1652126737064946,0.16792798433691059,0.1584206380930022,0.41360012275595087,50.05161253073227,126.89886973941866,109.36053566209993,87.1786125888666,86.01551931711427,38.03122183554691,2
0.4237985019871609,-0.5751301938302364,0.25421738535554816,-0.7286754615927181,0.09237782030637322,-0.706396355698847,-0.06696002328644267,-0.6554599418382809,-0.23224582140446504,-0.609959085471767,0.2287660472410118,0.1633658574327465,0.16728139961688365,0.17143431100452958,0.6569681924928739,139.40796726554407,124.48781254693499,106.86042472489392,86.05269712039032,67.10045639062226,40.99293297952778,2
-0.1470688605945045,-1.028739303369946,-0.05670608259648435,-0.8116705138978129,0.04000278967688611,-0.7318481580257037,0.14005089405378265,-0.6026420019151268,0.24915096751481047,-0.5407197560128212,0.23512611724437735,0.1253962299009054,0.16341313890345885,0.1254479595959507,0.6286121465495461,64.74104978746153,136.78599618948135,131.9242118449609,123.85940135883034,124.89302678114794,27.955955801996456,2
-0.2108365011986579,-1.1826202056024502,-0.3180695327424499,-1.0257559829901979,-0.1434700618634177,-0.8529605518178622,0.029667461457179224,-0.7386658074266845,0.19150739971874922,-0.676301855462165,0.19001396630200143,0.2456486032227161,0.20746057595850564,0.17343998420532009,0.6467139137935851,38.46072685549093,177.3669391258463,168.2701516542497,164.46800719470335,150.04660634972802,35.292898157552976,2
0.2429519580170149,-0.8066771343862433,-0.1547191888209746,-0.6282660563276996,-0.06519613719601862,-0.642526385650819,0.05437737682498802,-0.6472092885330025,0.1754382725634953,-0.6285989061196808,0.4358587544164435,0.09065171683232674,0.11966517803745512,0.12248300621139165,0.19044671986168396,15.548367081188184,127.93331272365471,128.42625095362814,122.9686354578907,117.39153170085471,34.101842394460455,2
-0.11452539027333662,-1.1025665357381274,-0.23675536414350012,-0.8704401851800968,-0.09223196997733824,-0.8253389646716707,0.042933441803839976,-0.7211840089879111,0.1854160295949444,-0.6327557730203455,0.2623410168762989,0.1513972640197222,0.17063980583516083,0.16769269733648287,0.5573930463488618,40.402314139221396,177.2223986825605,176.91193674686227,171.05011530112776,124.17966060888253,33.76729993574876,2
-0.6197202235726317,-1.0830009858010876,-0.5637553703109236,-0.651563267767072,-0.3908922023760618,-0.6795618555647769,-0.20867837343272094,-0.5911369817976786,-0.07204664026353172,-0.6025475578083814,0.43505237540209263,0.1751159494367718,0.20253601595499096,0.13710737308296936,0.728547768045838,23.097122374229894,165.18857926025606,159.7207945985328,139.30042873480713,116.61931968015664,35.2520814593897,2
